   0.0000000000000000        0.0000000000000000        6.5327405580378597E-082   0.0000000000000000       0.93746475190066281        0.0000000000000000        0.0000000000000000     
   4.1188626277246067E-003   3.3025737513341872E-003   215.65175416606405        202.16734354086847       0.93747797066294014        3033.3642197290769        898.12168643230075     
   8.2376407462853522E-003   6.6051494104716665E-003   862.58931813182551        808.66984130892865       0.93751748964135195        6066.4798106238750        1796.2433475470755     
   1.2356250040806241E-002   9.9077288290847880E-003   1940.7596582402653        1819.5088741248405       0.93758330883589824        9099.0987011111101        2694.3649707974732     
   1.6474606405770389E-002   1.3210313973317728E-002   3450.0745164566506        3234.6867856735962       0.93767539393884969        12130.973446419923        3592.4865565067271     
   2.0592625942139110E-002   1.6512906845143893E-002   5390.4105229747147        5054.2069044409236       0.93779371311798287        15161.857253006070        4490.6081165227624     
   2.4710224954572396E-002   1.9815509482162427E-002   7761.6093088507641        7278.0735655017806       0.93793823673559329        18191.504007320382        5388.7296726726081     
   2.8827319948596462E-002   2.3118123951897145E-002   10563.477618612016        9906.2921274495238       0.93810893706730059        21219.668308881821        6286.8512550043433     
   3.2943827627827299E-002   2.6420752344787145E-002   13795.787422877178        12938.868983857448       0.93830578803505083        24246.105507276890        7184.9728998167648     
   3.7059664891206254E-002   2.9723396766353952E-002   17458.276030974681        16375.811568685682       0.93852876496773319        27270.571742462453        8083.0946475078163     
   4.1174748830260392E-002   3.3026059328751335E-002   21550.646203566979        20217.128355180106       0.93877784440047740        30292.823987446009        8981.2165402645405     
   4.5288996726396961E-002   3.6328742141867001E-002   26072.566265296409        24462.828847961930       0.93905300392196467        33312.620092211138        9879.3386196230658     
   4.9402326048084498E-002   3.9631447304030336E-002   31023.670217279225        29112.923568003524       0.93935422207834096        36329.718827654695        10777.460923959321     
   5.3514654448324664E-002   4.2934176892840369E-002   36403.557849901968        34167.424030970898       0.93968147833953464        39343.879928144204        11675.583485954056     
   5.7625899761876577E-002   4.6236932955885268E-002   42211.794855332002        39626.342718643784       0.94003475313291618        42354.864131202805        12573.706330076135     
   6.1735980002628858E-002   4.9539717501885600E-002   48447.912940169328        45489.693044297572       0.94041402794777063        45362.433212918753        13471.829470168143     
   6.5844813360936422E-002   5.2842532492334421E-002   55111.409938029785        51757.489312553102       0.94081928551151894        48366.350017550394        14369.952907163532     
   6.9952318201038172E-002   5.6145379833947684E-002   62201.749922229144        58429.746674772337       0.94125051003797311        51366.378480020474        15268.076627023635     
   7.4058413058392766E-002   5.9448261372006331E-002   69718.363318309304        65506.481080873462       0.94170768754381939        54362.283640061163        16166.200598927133     
   7.8163016639880761E-002   6.2751178886441938E-002   77660.647022195059        72987.709232637149       0.94219080580853920        57353.831674325251        17064.324774284021     
   8.2266047845116291E-002   6.6054134101757436E-002   86027.964564218666        80873.448568015272       0.94269985258303335        60340.790053561868        17962.449089533406     
   8.6367425805512335E-002   6.9357128706620641E-002   94819.646327038368        89163.717277597971       0.94323481457985436        63322.927688196163        18860.573471273070     
   9.0467069915975126E-002   7.2660164367345056E-002   104034.98977258669        97858.534319010680       0.94379567816058296        66300.014967556723        19758.697839860404     
   9.4564899857708010E-002   7.5963242737596665E-002   113673.25966896772        106957.91943058770       0.94438243044242698        69271.823751297197        20656.822112061709     
   9.8660835614838696E-002   7.9266365467051084E-002   123733.68831758152        116461.89314909356       0.94499506040939429        72238.127337944548        21554.946203398325     
  0.10275479748644467        8.2569534209882500E-002   134215.47578004695        126370.47683329081       0.94563355988637243        75198.700422971946        22453.070030483083     
  0.10684670609534620        8.5872750633512809E-002   145117.79010525235        136683.69269457401       0.94629792431964510        78153.319054485051        23351.193513408260     
  0.11093648239440478        8.9176016427456511E-002   156439.76755622803        147401.56383434962       0.94698815334375452        81101.760592614635        24249.316578174301     
  0.11502404767113501        9.2479333312154771E-002   168180.51283735575        158524.11428787911       0.94770425113384982        84043.803677225005        25147.439159086229     
  0.11910932355079774        9.5782703047219739E-002   180339.09932116646        170051.36907252038       0.94844622655365607        86979.228207442589        26045.561201024921     
  0.12319223199854262        9.9086127438900509E-002   192914.56927537397        181983.35423916977       0.94921409311609506        89907.815335444539        26943.682661474435     
  0.12727269532075217       0.10238960834632685        205905.93408991871        194320.09692455345       0.95000786877844634        92829.347476117939        27841.803512223589     
  0.13135063616575596       0.10569314768618913        219312.17450397805        207061.62540198135       0.95082757559649589        95743.608333289507        28739.923740644310     
  0.13542597752407370       0.10899674743559593        233132.24083300927        220207.96912818012       0.95167323926324288        98650.382942491196        29638.043350458411     
  0.13949864272826110       0.11230040963287317        247365.05319571923        233759.15878365989       0.95254488855862884        101549.45772965426        30536.162361963194     
  0.14356855545245578       0.11560413637617753        262009.50174100665        247715.22630430359       0.95344255473567763        104440.62058441489        31434.280811642573     
  0.14763563971176305       0.11890792981989018        277064.44687515922        262076.20490215780       0.95436627085425030        107323.66094804164        32332.398751201879     
